"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Lesotho","LSO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.25","","","","","","66.0999984741211","","","","","","","","","","97.2699966430664","","86.2399978637695","92.4974361965842","","","","","90.4499969482422",
"Late-demographic dividend","LTE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","69.5937271118164","69.7185668945312","70.6704711914062","71.7424011230469","72.6895217895508","73.5978317260742","74.4531021118164","75.2570724487305","76.1168670654297","76.9441528320312","77.6887283325195","78.4369735717773","81.8151473999023","82.3764801025391","82.8889694213867","83.4016494750977","83.8780975341797","84.3350067138672","84.7832565307617","85.2347869873047","85.64794921875","90.3029403686523","90.645149230957","90.9285278320312","91.1969604492188","91.5107192993164","91.8093872070312","92.2044525146484","92.4716415405273","92.7476501464844","93.0351715087891","94.0395202636719","94.2582702636719","94.5272903442383","94.6647186279297","95.0503692626953","95.2401733398438","95.3203887939453","95.4060668945312","95.56787109375","95.7904510498047","95.9536895751953","96.1009979248047","96.2307510375977","96.3584594726562","96.4845962524414","96.6117477416992","96.7300872802734","96.8526611328125",
"Lithuania","LTU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4400024414062","","","","","","","","","","","","99.6500015258789","","","","","","","","","","99.8199996948242","","","","","","","","","","","","","",
"Luxembourg","LUX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4499969482422","","","","","","","","","","","99.75","","","","","","","","","","","99.9000015258789","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","90.379997253418","","","","","","","","","","","","","","","","","","","","91.3000030517578","","","","","93.5","","","","","95.6399993896484","","","","","96.5400009155273","","","","","","","","",
"St. Martin (French part)","MAF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","30.2600002288818","","","","","","","","","","","","41.5900001525879","","","","","","","","","","52.310001373291","","","","55.1500015258789","56.0800018310547","","67.0800018310547","69.1600036621094","","64.2600021362305","","","","","","","","","","",
"Monaco","MCO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.379997253418","","","","","","","","","","","96.6500015258789","","","","","","","","","","","","","","99.3600006103516","","","","","","","","","","",
"Madagascar","MDG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.6900024414062","","","","","","","","","","","","71.5699996948242","","","","","","76.6800003051758","","","74.6900024414062","","","",
"Maldives","MDV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","82.3000030517578","","","","","","","","92.2300033569336","","","","","96.0199966430664","","","","","96.3300018310547","","","","","96.3300018310547","","","","","","98.4000015258789","","","","","","","","98.6100006103516","","97.7300033569336","94.5100021362305","","98.2099990844727","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","38.5896911621094","38.8900604248047","39.2406883239746","39.6029281616211","40.1516799926758","40.7576904296875","41.3752593994141","42.0071105957031","42.6172790527344","43.4286308288574","44.0472412109375","44.8319702148438","45.6007690429688","46.3845291137695","47.1651992797852","48.0612487792969","48.9458503723145","50.7135696411133","51.5122108459473","53.0666198730469","54.431568145752","55.1179885864258","56.2181510925293","57.1279716491699","58.0310401916504","59.0031204223633","59.936939239502","60.829029083252","61.8844184875488","62.8572883605957","65.1333312988281","65.9711074829102","66.692626953125","66.2694625854492","67.0542678833008","68.587890625","69.5725173950195","70.0421676635742","70.2095565795898","71.26318359375","71.5460815429688","71.9270782470703","72.7483062744141","72.3536224365234","72.7193603515625","72.6647720336914","72.9030990600586","73.4514389038086","73.9247970581055","74.5160675048828","75.0680389404297","75.5886917114258",
"Mexico","MEX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","82.9899978637695","","","","","","","","","","87.5599975585938","","","","","","","","","","90.5400009155273","","90.2699966430664","","90.9499969482422","91.629997253418","91.7300033569336","92.8000030517578","92.9300003051758","93.4400024414062","93.0699996948242","93.5199966430664","94.2300033569336","93.9599990844727","94.5599975585938","94.4700012207031","94.8600006103516","94.9700012207031","95.379997253418","95.3889403219417","95.25","95.6890981310362","95.8486603965766","95.8346901734281","95.7654716766416",
"Marshall Islands","MHL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.2699966430664","","","","","","","","98.1800003051758","","95.8342549583425","","","",
"Middle income","MIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","58.6874084472656","58.8642616271973","59.232608795166","60.0157203674316","60.8383598327637","61.6055603027344","62.3506889343262","63.077320098877","63.7795295715332","64.6176605224609","65.3495025634766","66.0406188964844","66.8662872314453","68.9039535522461","69.536262512207","70.2238006591797","70.8355102539062","71.5209579467773","72.1748275756836","72.8029098510742","73.4360198974609","74.0366287231445","76.7314376831055","78.3861312866211","78.8948974609375","79.2076797485352","79.5729370117188","80.0143966674805","80.6478881835938","81.0784378051758","81.0834197998047","81.1736831665039","81.8655395507812","82.3001327514648","82.7219390869141","83.5148696899414","83.8188781738281","84.0770263671875","84.45263671875","84.8670196533203","85.3597030639648","85.7613983154297","85.962043762207","86.3734893798828","86.4565277099609","86.7465209960938","86.9866333007812","87.2956771850586","87.5513916015625","87.7973403930664",
"North Macedonia","MKD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.0599975585938","","","","","","","","96.129997253418","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","9.43000030517578","","","","","","","","","","","","","","","","","","","","","","19.0400009155273","","","","","24","","","26.1800003051758","","","","31.1000003814697","30.6200008392334","","","","33.0699996948242","","","35.4700012207031","","","","","","",
"Malta","MLT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","86.9300003051758","","","","","","","","","","87.870002746582","","","","","","","","","","92.3600006103516","","","","","","93.3099975585938","","","","","","","","","","","","","",
"Myanmar","MMR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","78.5699996948242","","","","","","","","","","","","","","","","","89.9400024414062","","","","","","","","","","","","","","90.3600006103516","","84.7799987792969","","95.823239379743","89.0699996948242","93.5471293315427","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","89.6399993896484","","","","","","","","","","93.4599990844727","","","","","","","","","","","","97.7699966430664","","","","","","","","98.4400024414062","","","","","","","98.5299987792969","","","","","","",
"Mongolia","MNG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.7699966430664","","","","","","","","","","98.2600021362305","","","","","","","","96.9000015258789","98.4599990844727","99.1800003051758","99.272758866107","98.7300033569336","98.6399993896484","",
"Northern Mariana Islands","MNP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","38.7099990844727","","","","","","48.1599998474121","","","","","","50.5800018310547","","","","","","56.0400009155273","","60.6599998474121","","","59.7799987792969","","61.6778205151772","","",
"Mauritania","MRT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2099990844727","","","","","","","","","","","","","62.0699996948242","","65.1100006103516","","","","","59.5299987792969","","","","",
"Mauritius","MUS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.870002746582","","","","","","","","","","84.3000030517578","","","","","","","","","","","89.25","91.7699966430664","91.4899978637695","92.4700012207031","92.7099990844727","93.1600036621094","","","","","93.0304719147886","","94.3265215627","",
"Malawi","MWI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.5400009155273","","","","","","","","","","","64.129997253418","","","","","","","","","","","","","","","","","","","72.848752416256","76.7200012207031","","70.1500015258789","","","","",
"Malaysia","MYS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","69.5199966430664","","","","","","","","","","","82.9199981689453","","","","","","","","","88.6900024414062","","","","","","","","","","93.120002746582","","","","","","94.879997253418","95.0800018310547","94.8499984741211","94.9700012207031","","","95.7699966430664","","",
"North America","NAC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6211624145508","98.632926940918","98.6439514160156","98.6587066650391","98.6684112548828","98.6884994506836","","","","","","","","","98.7524108886719","98.7590789794922","98.7648391723633","98.7703628540039","98.789436340332","98.7891464233398","","",
"Namibia","NAM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.8199996948242","","","","","","","","","","84.9400024414062","","","","","","","","","","88.2699966430664","","","","","88.2018591728156","","88.3295050309237","","","","","87.6399993896484","",
"New Caledonia","NCL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","91.3000030517578","","","","","","","","","","","","","93.0800018310547","","","","","","","96.1399993896484","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3800001144409","","","","28.6700000762939","","","","","","","30.5599994659424","","28.9700293064531","","","","33.0499992370605","","","","35.6100006103516","","",
"Nigeria","NGA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.4500007629395","","","","","","","","","","","","54.7700004577637","","","70.1999969482422","","","","","","","","","","58.2200012207031","","","","","63.1599998474121","","","70.4100036621094",
"Nicaragua","NIC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6800003051758","","","","78","","","","","","","85.6094338931668","","87.3450882346125","","","","","","","","","","",
"Netherlands","NLD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nepal","NPL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","20.5699996948242","","","","","","","","","","32.9799995422363","","","","","","","","","","48.6100006103516","","","","","","","55.5625898340797","","","59.6300010681152","","","","","65.5","66.8755351165163","","68.7099990844727","","","","","",
"Nauru","NRU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.6079860099096","","96.5899963378906","",
"New Zealand","NZL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.2060775756836","","","","",
"Oman","OMN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.0999984741211","","","","","86.620002746582","","86.9400024414062","","","","","93.0400009155273","","95.5800018310547","95.6500015258789","","96.9000015258789","","97.3399963378906","","",
"Other small states","OSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","70.9827880859375","71.3022994995117","71.6189270019531","71.9971237182617","72.5409317016602","73.2094116210938","73.8791885375977","74.4470901489258","74.7937393188477","75.0369033813477","75.4455795288086","75.7357330322266","76.0894393920898","76.6615524291992","77.095573425293","77.7967300415039","78.222526550293","78.9628829956055","79.3591613769531","79.9919815063477","80.5468826293945","81.1193695068359","79.8516006469727","79.4222106933594","80.0005569458008","80.7885513305664","80.9103698730469","81.73388671875","82.2087707519531","82.5635299682617","82.9965667724609","83.4192276000977","84.2242431640625","85.8724136352539","86.230598449707","86.4989013671875","86.7132797241211","86.5541915893555","86.7250671386719","86.8639526367188","87.0094375610352","87.119743347168",
"Pakistan","PAK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","25.7299995422363","","","","","","","","","","","","","","","","","42.7000007629395","","","","","","","49.8699989318848","54.1500015258789","52.1399993896484","55.5299987792969","54.8899993896484","55.3800010681152","54.7400016784668","56.7599983215332","55.5900001525879","56.9799995422363","","","59.1300010681152","57.0099983215332","58","","58.8600006103516","","","",
"Panama","PAN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","88.0699996948242","","","","","","","","","","88.7799987792969","","","","","","","","","","91.9000015258789","","","","","","","","","","94.0899963378906","","","","","","","","95.4100036621094","95.7399978637695","","96.2400288895206","","96.1092282909577","96.256135181795",
"Peru","PER","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","81.9199981689453","","","","","","","","","","","","87.1500015258789","","","","","","","","","","","87.6699981689453","87.9100036621094","88.6999969482422","89.5899963378906","","","","","93.8399963378906","","93.7099990844727","94.1600036621094","94.1699981689453","94.1500015258789","94.4100036621094","","94.5","","","","93.6600036621094",
"Philippines","PHL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","83.3199996948242","","","","","","","","","","93.5699996948242","","","","93.9199981689453","","","","","","92.5999984741211","","","92.5899963378906","","","","","95.4199981689453","","97.0899963378906","","","96.4000015258789","","98.1800003051758","","","","96.2799987792969","98.4700012207031","","","","",
"Palau","PLW","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","91.9199981689453","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5","","96.5899963378906","","","","","100","","","","",
"Papua New Guinea","PNG","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.3400001525879","","","","","","","","","","69.0988851105313","","","","","","","70.0599975585938","","","","","87.144148905762","","",
"Poland","POL","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","98.7399978637695","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pre-demographic dividend","PRE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4566307067871","49.1818504333496","49.7587089538574","50.4015884399414","50.9873390197754","51.4802284240723","51.9794692993164","52.5513000488281","53.1664009094238","53.5900382995605","54.2615814208984","55.1187591552734","55.7947807312012","56.7298889160156","55.2534217834473","56.1599311828613","57.021411895752","57.5234107971191","58.0911102294922","57.6766586303711","56.5029106140137","55.3608093261719","55.6425895690918","55.8871383666992","56.5955085754395","58.4964599609375","59.793140411377","60.82958984375","61.4598083496094","62.0811195373535","62.6788902282715","63.8377990722656","65.7887115478516","65.9298400878906","66.1589431762695","66.5542602539062","66.9874496459961","67.3943176269531","67.723030090332",
"Puerto Rico (US)","PRI","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","86.75","","","","","","","","","","89.620002746582","","","","","","","","","","","","","","","","","","","","91.9700012207031","","","","","","","92.3899993896484","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","","","","","","","","","","",
"Portugal","PRT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","79.4400024414062","","","","","","","","","","87.9499969482422","","","","","","","","","","","","","","","","","","","","94.4800033569336","","","","","","","","","","","","","",
"Paraguay","PRY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","78.4599990844727","","","","","","","","","","90.2699966430664","","","","","","","","","","","","","","","94.5599975585938","93.2900009155273","93.75","93.870002746582","","94.1999969482422","95.0599975585938","95.0299987792969","95.5500030517578","94.6500015258789","","94.0199966430664","93.2099990844727","94.5400009155273","","","","94.8600006103516",
"West Bank and Gaza","PSE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0800018310547","","","","","","","92.4800033569336","","93.4499969482422","93.7600021362305","94.0100021362305","94.4300003051758","94.7200012207031","95.0299987792969","95.6699981689453","96.0500030517578","96.2099990844727","96.4800033569336","96.7200012207031","96.9199981689453","97.2200012207031","97.379997253418","97.5100021362305","97.6857135394122","97.8399963378906","","97.9449803653341",
"Pacific island small states","PSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6399993896484","","","","","","","","","","","83.2600021362305","","","","","","","88.9599990844727","","","93.0800018310547","93.9899978637695","94.7200012207031","96.2799987792969","96.4100036621094","96.6800003051758","97.4800033569336","97.75","","","","","","","","","","",
"Romania","ROU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7099990844727","","","","","","","","","","97.3000030517578","","","","","","","","","98.5999984741211","","","","","","","","","","99.1600036621094","","","",
"Russian Federation","RUS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9899978637695","","","","","","","","","","","","","99.4400024414062","","","","","","","","99.6800003051758","","","","","","","","","","","99.9300003051758","","","",
"Rwanda","RWA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","38.2400016784668","","","","","","","","","","","","","57.8499984741211","","","","","","","","","64.8899993896484","","","","","","","","","","","","68.3300018310547","","70.8000030517578","","","","73.2200012207031","","80.0500030517578","","78.7600021362305","","",
"South Asia","SAS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","37.4435882568359","37.4435997009277","38.1290092468262","38.8112411499023","39.4729194641113","40.1228218078613","40.7371406555176","41.4060897827148","42.0780181884766","42.7522315979004","43.422550201416","44.093448638916","44.7663688659668","45.4796409606934","46.2696113586426","47.0495300292969","47.7829895019531","48.5607414245605","49.3498382568359","50.1472816467285","50.9537315368652","51.7785606384277","52.604190826416","57.9161109924316","58.7278518676758","59.5152587890625","60.3129806518555","61.1335182189941","61.9404983520508","62.744930267334","62.4449081420898","62.5260314941406","63.3756294250488","64.2091598510742","65.0412902832031","67.9423065185547","68.6995315551758","68.525749206543","69.8422088623047","70.5596771240234","71.9623489379883","73.3504180908203","74.018913269043","74.7436676025391","74.512809753418","75.2422180175781","76.0599365234375","76.8953704833984","77.5703735351562","78.2312698364258",
"Saudi Arabia","SAU","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.8199996948242","","","","","","","","79.3499984741211","","","","82.8600006103516","","","","","","","","","94.4300003051758","","","","95.3300018310547","","","97.5899963378906","","","","97.9300003051758",
"Sudan","SDN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3499984741211","","","","","","","","53.5200004577637","","","","","","","","","","","","","","","","",
"Senegal","SEN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8700008392334","","","","","","","","","","","","","","39.2799987792969","","","","41.8899993896484","","","48.0400009155273","","51.810001373291","","43.5299987792969","","43.5900001525879","46.0999984741211","51.9000015258789","46.6100006103516","46.8300018310547","","","","50.3600006103516","",
"Singapore","SGP","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","82.9100036621094","","","","","","","","","","89.0999984741211","","","","","","","","","","92.5500030517578","","","","","","","","","","95.8600006103516","96.1900024414062","96.370002746582","96.5500030517578","96.7200012207031","96.8300018310547","97.0500030517578","97.1999969482422","97.3399963378906","97.4800033569336","97.129997253418","97.6500015258789","","","",
"Solomon Islands","SLB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.5999984741211","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8300018310547","","","","","","","","","","44.3441779768036","49.4000015258789","","44.8300018310547","48.8216576787275","43.5800018310547","","","","","",
"El Salvador","SLV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.1399993896484","","","","","","","","","","","","","","83.5599975585938","82.0299987792969","83.9499969482422","84.0999984741211","84.4899978637695","85.4899978637695","85.468783873428","86.7699966430664","87.4125334516516","87.9700012207031","88.1399993896484","88.4800033569336","89.0100021362305","89.1399993896484","89.9800033569336","89.0586486323527","89.3518526572018","89.8499984741211","89.7699966430664",
"San Marino","SMR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9100036621094","","",
"Somalia, Fed. Rep.","SOM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.6841427350076","","","54.1199989318848","","",
"Serbia","SRB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.4000015258789","","","","","","","","97.9599990844727","","","","","98.8399963378906","","","99.4800033569336","","","99.3399963378906","","",
"Sub-Saharan Africa (excluding high income)","SSA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","49.658561706543","49.9836006164551","50.6220512390137","51.1371192932129","51.6702194213867","52.3098983764648","52.6597785949707","53.1339683532715","53.7114295959473","54.3368911743164","54.7392807006836","55.3660888671875","56.1541404724121","56.8258285522461","57.6920394897461","56.5655517578125","57.3366508483887","58.0415496826172","58.5729713439941","59.259651184082","58.9320411682129","58.0251502990723","57.826961517334","58.1641387939453","58.639778137207","59.310131072998","61.00048828125","62.2331008911133","63.1150016784668","63.6613616943359","64.2601928710938","64.8878936767578","65.2436294555664","67.1227493286133","67.7212905883789","67.8820037841797","67.8341903686523","68.1487503051758","68.43505859375","68.6818008422852",
"South Sudan","SSD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8299999237061","","","","","","","","","","","","","","","","",
